1.9000	0.4035
1.9050	0.4328
1.9100	0.4601
1.9150	0.4850
1.9200	0.5104
1.9250	0.5343
1.9300	0.5602
1.9350	0.5831
1.9400	0.6017
1.9450	0.6159
1.9500	0.6461
1.9550	0.6662
1.9600	0.6847
1.9650	0.7023
1.9700	0.7179
1.9750	0.7345
1.9800	0.7487
1.9850	0.7609
1.9900	0.7731
1.9950	0.7746
